@relation walkforward/OPENJPA_4/OPENJPA_4_training-set.arff

@attribute ' Size' numeric
@attribute ' LOCAdded' numeric
@attribute ' LOCTouched' numeric
@attribute ' maxLOCAdded' numeric
@attribute ' averageLOCAdded' numeric
@attribute ' NR' numeric
@attribute ' Churn' numeric
@attribute ' MaxChurn' numeric
@attribute ' AverageChurn' numeric
@attribute ' nAuthors' numeric
@attribute Buggy {'true','false'}

@data
89,0,0,0,0.0,0,0,0,NaN,0,false
62,0,0,0,0.0,0,0,0,NaN,0,false
34,0,0,0,0.0,0,0,0,NaN,0,false
857,0,0,0,0.0,0,0,0,NaN,0,false
66,0,0,0,0.0,0,0,0,NaN,0,false
267,2,3,2,2.0,1,1,1,1.0,1,false
465,0,0,0,0.0,0,0,0,NaN,0,false
161,0,0,0,0.0,0,0,0,NaN,0,false
78,1,1,1,1.0,1,1,1,1.0,1,false
33,33,33,33,33.0,1,33,33,33.0,1,false
253,406,559,406,203.0,2,253,406,126.5,2,false
995,84,162,21,8.0,10,6,14,0.6000000238418579,4,false
59,0,0,0,0.0,0,0,0,NaN,0,false
76,0,0,0,0.0,0,0,0,NaN,0,false
81,21,52,21,21.0,1,-10,0,-10.0,1,false
39,0,0,0,0.0,0,0,0,NaN,0,false
39,1,2,1,1.0,1,0,0,0.0,1,false
100,0,0,0,0.0,0,0,0,NaN,0,false
43,1,2,1,1.0,1,0,0,0.0,1,false
93,0,0,0,0.0,0,0,0,NaN,0,false
425,5,10,5,5.0,1,0,0,0.0,1,false
92,0,0,0,0.0,0,0,0,NaN,0,false
361,11,18,10,5.0,2,4,4,2.0,1,false
149,0,0,0,0.0,0,0,0,NaN,0,false
422,0,0,0,0.0,0,0,0,NaN,0,false
292,0,0,0,0.0,0,0,0,NaN,0,false
71,0,0,0,0.0,0,0,0,NaN,0,false
74,0,0,0,0.0,0,0,0,NaN,0,false
77,19,31,19,19.0,1,7,7,7.0,1,false
103,103,103,88,51.0,2,103,88,51.5,2,false
89,1,2,1,1.0,1,0,0,0.0,1,false
195,78,160,78,39.0,2,-4,0,-2.0,2,false
58,0,0,0,0.0,0,0,0,NaN,0,false
109,0,0,0,0.0,0,0,0,NaN,0,false
313,15,27,12,3.0,5,3,12,0.6000000238418579,3,false
35,1,2,1,1.0,1,0,0,0.0,1,false
68,0,0,0,0.0,0,0,0,NaN,0,false
177,6,16,6,6.0,1,-4,0,-4.0,1,false
126,0,0,0,0.0,0,0,0,NaN,0,false
50,0,0,0,0.0,0,0,0,NaN,0,false
77,7,9,7,7.0,1,5,5,5.0,1,false
142,7,7,7,7.0,1,7,7,7.0,1,false
52,0,0,0,0.0,0,0,0,NaN,0,false
75,0,0,0,0.0,0,0,0,NaN,0,false
86,0,0,0,0.0,0,0,0,NaN,0,false
101,4,6,3,2.0,2,2,2,1.0,1,false
82,0,0,0,0.0,0,0,0,NaN,0,false
60,2,6,2,2.0,1,-2,0,-2.0,1,false
81,0,0,0,0.0,0,0,0,NaN,0,false
87,0,0,0,0.0,0,0,0,NaN,0,false
204,48,114,47,24.0,2,-18,0,-9.0,1,false
196,0,0,0,0.0,0,0,0,NaN,0,false
87,0,0,0,0.0,0,0,0,NaN,0,false
98,1,2,1,1.0,1,0,0,0.0,1,false
184,0,0,0,0.0,0,0,0,NaN,0,false
36,1,2,1,1.0,1,0,0,0.0,1,false
61,1,2,1,1.0,1,0,0,0.0,1,false
58,9,59,8,3.0,3,-41,0,-13.666666984558105,3,false
47,0,0,0,0.0,0,0,0,NaN,0,false
58,0,0,0,0.0,0,0,0,NaN,0,false
86,0,0,0,0.0,0,0,0,NaN,0,false
1766,19,21,16,9.0,2,17,15,8.5,2,false
850,4,4,4,4.0,1,4,4,4.0,1,false
67,0,0,0,0.0,0,0,0,NaN,0,false
113,0,0,0,0.0,0,0,0,NaN,0,false
206,0,0,0,0.0,0,0,0,NaN,0,false
33,1,2,1,1.0,1,0,0,0.0,1,false
39,0,0,0,0.0,0,0,0,NaN,0,false
97,116,135,116,58.0,2,97,116,48.5,2,false
163,1,2,1,1.0,1,0,0,0.0,1,false
58,0,0,0,0.0,0,0,0,NaN,0,false
79,0,0,0,0.0,0,0,0,NaN,0,false
51,1,2,1,1.0,1,0,0,0.0,1,false
35,1,2,1,1.0,1,0,0,0.0,1,false
45,1,2,1,1.0,1,0,0,0.0,1,true
119,0,0,0,0.0,0,0,0,NaN,0,false
47,0,0,0,0.0,0,0,0,NaN,0,false
93,1,2,1,1.0,1,0,0,0.0,1,false
81,1,2,1,1.0,1,0,0,0.0,1,false
199,1,2,1,1.0,1,0,0,0.0,1,false
44,2,4,2,2.0,1,0,0,0.0,1,false
1386,96,170,55,19.0,5,22,22,4.400000095367432,2,false
279,5,15,5,2.0,2,-5,0,-2.5,2,false
46,0,0,0,0.0,0,0,0,NaN,0,false
65,0,0,0,0.0,0,0,0,NaN,0,false
144,43,98,35,14.0,3,-12,6,-4.0,2,false
39,0,0,0,0.0,0,0,0,NaN,0,false
199,0,0,0,0.0,0,0,0,NaN,0,false
602,11,23,11,5.0,2,-1,0,-0.5,2,false
611,2,7,2,1.0,2,-3,0,-1.5,2,false
80,1,2,1,1.0,1,0,0,0.0,1,false
72,176,280,90,29.0,6,72,90,12.0,3,false
4884,258,425,91,13.0,19,91,33,4.789473533630371,4,true
73,0,0,0,0.0,0,0,0,NaN,0,false
74,0,0,0,0.0,0,0,0,NaN,0,false
124,0,0,0,0.0,0,0,0,NaN,0,false
88,0,0,0,0.0,0,0,0,NaN,0,false
1618,91,183,57,13.0,7,-1,53,-0.1428571492433548,4,false
36,1,2,1,1.0,1,0,0,0.0,1,false
1002,22,27,16,7.0,3,17,16,5.666666507720947,2,true
53,0,0,0,0.0,0,0,0,NaN,0,false
80,1,2,1,1.0,1,0,0,0.0,1,false
38,0,0,0,0.0,0,0,0,NaN,0,false
256,0,0,0,0.0,0,0,0,NaN,0,false
73,0,0,0,0.0,0,0,0,NaN,0,false
284,0,0,0,0.0,0,0,0,NaN,0,false
1384,46,91,33,9.0,5,1,2,0.20000000298023224,2,true
435,1,2,1,1.0,1,0,0,0.0,1,false
770,6,11,5,3.0,2,1,1,0.5,2,true
262,1,2,1,1.0,1,0,0,0.0,1,false
92,0,0,0,0.0,0,0,0,NaN,0,false
66,0,0,0,0.0,0,0,0,NaN,0,false
164,167,170,164,83.0,2,164,164,82.0,2,false
38,0,0,0,0.0,0,0,0,NaN,0,false
42,0,0,0,0.0,0,0,0,NaN,0,false
377,1,1,1,1.0,1,1,1,1.0,1,false
439,0,0,0,0.0,0,0,0,NaN,0,false
48,1,2,1,1.0,1,0,0,0.0,1,false
59,0,0,0,0.0,0,0,0,NaN,0,false
64,0,0,0,0.0,0,0,0,NaN,0,false
151,0,0,0,0.0,0,0,0,NaN,0,false
150,1,2,1,1.0,1,0,0,0.0,1,false
96,0,0,0,0.0,0,0,0,NaN,0,false
97,52,85,25,8.0,6,19,9,3.1666667461395264,3,false
38,0,0,0,0.0,0,0,0,NaN,0,false
167,0,0,0,0.0,0,0,0,NaN,0,false
40,0,0,0,0.0,0,0,0,NaN,0,false
35,1,2,1,1.0,1,0,0,0.0,1,false
109,109,109,94,54.0,2,109,94,54.5,2,false
44,15,16,15,7.0,2,14,15,7.0,2,false
91,1,2,1,1.0,1,0,0,0.0,1,false
108,1,2,1,1.0,1,0,0,0.0,1,false
39,1,2,1,1.0,1,0,0,0.0,1,false
96,0,0,0,0.0,0,0,0,NaN,0,false
79,0,0,0,0.0,0,0,0,NaN,0,false
39,0,0,0,0.0,0,0,0,NaN,0,false
679,122,158,74,24.0,5,86,73,17.200000762939453,2,false
36,1,2,1,1.0,1,0,0,0.0,1,false
850,97,182,43,12.0,8,12,10,1.5,2,false
505,40,76,16,10.0,4,4,6,1.0,2,false
109,0,0,0,0.0,0,0,0,NaN,0,false
76,15,30,15,15.0,1,0,0,0.0,1,false
144,1,2,1,1.0,1,0,0,0.0,1,true
149,0,0,0,0.0,0,0,0,NaN,0,false
39,0,0,0,0.0,0,0,0,NaN,0,false
470,37,59,20,9.0,4,15,9,3.75,2,false
151,0,0,0,0.0,0,0,0,NaN,0,false
732,60,128,39,20.0,3,-8,4,-2.6666667461395264,1,false
123,17,20,16,8.0,2,14,14,7.0,2,false
67,9,27,9,9.0,1,-9,0,-9.0,1,false
401,6,10,4,2.0,3,2,2,0.6666666865348816,2,false
32,0,0,0,0.0,0,0,0,NaN,0,false
36,2,5,1,1.0,2,-1,0,-0.5,2,false
246,1,2,1,1.0,1,0,0,0.0,1,false
74,13,88,13,6.0,2,-62,0,-31.0,2,false
163,36,102,36,36.0,1,-30,0,-30.0,1,false
2133,216,490,83,30.0,7,-58,81,-8.285714149475098,3,true
56,0,0,0,0.0,0,0,0,NaN,0,false
76,0,0,0,0.0,0,0,0,NaN,0,false
42,1,2,1,1.0,1,0,0,0.0,1,false
639,80,149,57,40.0,2,11,18,5.5,1,false
60,0,0,0,0.0,0,0,0,NaN,0,false
281,4,4,4,4.0,1,4,4,4.0,1,false
59,1,2,1,1.0,1,0,0,0.0,1,false
66,0,0,0,0.0,0,0,0,NaN,0,false
198,0,0,0,0.0,0,0,0,NaN,0,false
634,86,163,78,28.0,3,9,10,3.0,2,false
30,0,0,0,0.0,0,0,0,NaN,0,false
266,3,5,2,1.0,2,1,1,0.5,1,false
44,0,0,0,0.0,0,0,0,NaN,0,false
53,0,0,0,0.0,0,0,0,NaN,0,false
176,63,137,35,31.0,2,-11,2,-5.5,1,false
32,0,0,0,0.0,0,0,0,NaN,0,false
145,3,6,3,3.0,1,0,0,0.0,1,false
352,40,46,39,20.0,2,34,34,17.0,2,false
162,0,0,0,0.0,0,0,0,NaN,0,false
93,0,0,0,0.0,0,0,0,NaN,0,false
131,0,0,0,0.0,0,0,0,NaN,0,false
586,0,0,0,0.0,0,0,0,NaN,0,false
148,0,0,0,0.0,0,0,0,NaN,0,false
33,0,0,0,0.0,0,0,0,NaN,0,false
39,0,0,0,0.0,0,0,0,NaN,0,false
66,1,2,1,1.0,1,0,0,0.0,1,false
256,9,19,6,4.0,2,-1,0,-0.5,1,false
67,0,0,0,0.0,0,0,0,NaN,0,false
55,0,0,0,0.0,0,0,0,NaN,0,false
82,1,2,1,1.0,1,0,0,0.0,1,false
106,9,17,6,4.0,2,1,1,0.5,2,false
87,0,0,0,0.0,0,0,0,NaN,0,false
68,0,0,0,0.0,0,0,0,NaN,0,false
101,33,52,33,33.0,1,14,14,14.0,1,false
62,0,0,0,0.0,0,0,0,NaN,0,false
38,0,0,0,0.0,0,0,0,NaN,0,false
104,1,2,1,1.0,1,0,0,0.0,1,false
194,2,4,2,2.0,1,0,0,0.0,1,false
114,1,2,1,1.0,1,0,0,0.0,1,false
3746,56,95,11,7.0,8,17,9,2.125,3,true
86,0,0,0,0.0,0,0,0,NaN,0,false
44,0,0,0,0.0,0,0,0,NaN,0,false
203,56,94,56,56.0,1,18,18,18.0,1,false
57,0,0,0,0.0,0,0,0,NaN,0,false
40,0,0,0,0.0,0,0,0,NaN,0,false
64,0,0,0,0.0,0,0,0,NaN,0,false
24,0,0,0,0.0,0,0,0,NaN,0,false
62,1,2,1,1.0,1,0,0,0.0,1,false
411,0,0,0,0.0,0,0,0,NaN,0,false
117,0,0,0,0.0,0,0,0,NaN,0,false
182,1,2,1,1.0,1,0,0,0.0,1,false
38,0,0,0,0.0,0,0,0,NaN,0,false
261,55,115,55,55.0,1,-5,0,-5.0,1,false
45,0,0,0,0.0,0,0,0,NaN,0,false
46,0,0,0,0.0,0,0,0,NaN,0,false
35,1,2,1,1.0,1,0,0,0.0,1,false
62,1,2,1,1.0,1,0,0,0.0,1,false
347,3,4,3,3.0,1,2,2,2.0,1,false
51,1,2,1,1.0,1,0,0,0.0,1,false
107,1,2,1,1.0,1,0,0,0.0,1,false
101,5,10,3,2.0,2,0,0,0.0,2,false
488,0,0,0,0.0,0,0,0,NaN,0,false
254,1,2,1,1.0,1,0,0,0.0,1,false
68,0,0,0,0.0,0,0,0,NaN,0,false
131,0,0,0,0.0,0,0,0,NaN,0,false
299,2,3,2,2.0,1,1,1,1.0,1,false
43,2,7,2,2.0,1,-3,0,-3.0,1,false
60,0,1,0,0.0,1,-1,0,-1.0,1,false
198,1,3,1,1.0,1,-1,0,-1.0,1,false
34,1,2,1,1.0,1,0,0,0.0,1,false
40,1,2,1,1.0,1,0,0,0.0,1,false
41,0,0,0,0.0,0,0,0,NaN,0,false
147,28,75,28,28.0,1,-19,0,-19.0,1,false
27,1,2,1,1.0,1,0,0,0.0,1,false
69,0,0,0,0.0,0,0,0,NaN,0,false
406,4,8,4,4.0,1,0,0,0.0,1,false
90,0,0,0,0.0,0,0,0,NaN,0,false
49,0,0,0,0.0,0,0,0,NaN,0,false
36,0,0,0,0.0,0,0,0,NaN,0,false
70,1,2,1,1.0,1,0,0,0.0,1,false
192,0,0,0,0.0,0,0,0,NaN,0,false
92,29,51,29,29.0,1,7,7,7.0,1,false
938,0,0,0,0.0,0,0,0,NaN,0,false
47,1,2,1,1.0,1,0,0,0.0,1,false
46,1,2,1,1.0,1,0,0,0.0,1,false
127,128,129,110,42.0,3,127,110,42.33333206176758,3,false
1057,0,0,0,0.0,0,0,0,NaN,0,false
295,0,0,0,0.0,0,0,0,NaN,0,false
84,3,5,2,1.0,2,1,1,0.5,1,false
319,0,0,0,0.0,0,0,0,NaN,0,false
40,0,0,0,0.0,0,0,0,NaN,0,false
80,1,2,1,1.0,1,0,0,0.0,1,false
80,0,0,0,0.0,0,0,0,NaN,0,false
94,1,4,1,0.0,2,-2,0,-1.0,1,false
119,2,4,2,2.0,1,0,0,0.0,1,false
164,1,1,1,1.0,1,1,1,1.0,1,false
258,1,2,1,1.0,1,0,0,0.0,1,false
60,9,72,8,3.0,3,-54,0,-18.0,3,false
388,1320,2252,458,220.0,6,388,458,64.66666412353516,3,false
218,3,5,3,3.0,1,1,1,1.0,1,false
38,0,0,0,0.0,0,0,0,NaN,0,false
38,0,0,0,0.0,0,0,0,NaN,0,false
72,0,0,0,0.0,0,0,0,NaN,0,false
75,15,30,15,15.0,1,0,0,0.0,1,false
104,1,2,1,1.0,1,0,0,0.0,1,false
319,27,52,26,13.0,2,2,2,1.0,2,false
29,0,0,0,0.0,0,0,0,NaN,0,false
1405,1,2,1,1.0,1,0,0,0.0,1,false
79,0,0,0,0.0,0,0,0,NaN,0,false
35,1,2,1,1.0,1,0,0,0.0,1,false
40,0,0,0,0.0,0,0,0,NaN,0,false
112,1,2,1,1.0,1,0,0,0.0,1,false
372,72,104,22,14.0,5,40,18,8.0,3,false
406,0,0,0,0.0,0,0,0,NaN,0,false
1686,74,116,36,8.0,9,32,34,3.555555582046509,3,false
89,0,0,0,0.0,0,0,0,NaN,0,false
157,0,0,0,0.0,0,0,0,NaN,0,false
40,46,52,32,11.0,4,40,32,10.0,3,false
216,1,2,1,1.0,1,0,0,0.0,1,false
129,24,32,8,4.0,5,16,8,3.200000047683716,3,false
27,1,2,1,1.0,1,0,0,0.0,1,false
108,0,0,0,0.0,0,0,0,NaN,0,false
41,0,0,0,0.0,0,0,0,NaN,0,false
602,0,0,0,0.0,0,0,0,NaN,0,false
75,0,0,0,0.0,0,0,0,NaN,0,false
347,0,0,0,0.0,0,0,0,NaN,0,false
39,15,15,15,15.0,1,15,15,15.0,1,false
36,0,0,0,0.0,0,0,0,NaN,0,false
67,1,2,1,1.0,1,0,0,0.0,1,false
130,1,2,1,1.0,1,0,0,0.0,1,false
128,44,77,43,22.0,2,11,12,5.5,1,false
53,53,53,38,26.0,2,53,38,26.5,2,false
83,1,2,1,1.0,1,0,0,0.0,1,false
527,146,435,49,20.0,7,-143,49,-20.428571701049805,4,false
470,0,0,0,0.0,0,0,0,NaN,0,true
56,0,0,0,0.0,0,0,0,NaN,0,false
36,1,2,1,1.0,1,0,0,0.0,1,false
36,1,2,1,1.0,1,0,0,0.0,1,false
252,32,44,31,16.0,2,20,20,10.0,2,false
323,425,527,258,38.0,11,323,258,29.363636016845703,3,false
53,0,0,0,0.0,0,0,0,NaN,0,false
205,35,58,33,8.0,4,12,23,3.0,3,false
258,4,8,4,4.0,1,0,0,0.0,1,false
258,4,7,4,4.0,1,1,1,1.0,1,false
41,1,2,1,1.0,1,0,0,0.0,1,false
112,4,6,2,2.0,2,2,1,1.0,2,false
42,1,2,1,1.0,1,0,0,0.0,1,false
221,2,4,2,2.0,1,0,0,0.0,1,false
60,1,2,1,1.0,1,0,0,0.0,1,false
36,1,2,1,1.0,1,0,0,0.0,1,false
698,3,6,2,1.0,2,0,0,0.0,2,true
108,1,2,1,1.0,1,0,0,0.0,1,false
1423,176,362,144,17.0,10,-10,12,-1.0,3,false
151,1,2,1,1.0,1,0,0,0.0,1,false
137,0,0,0,0.0,0,0,0,NaN,0,false
366,11,32,6,5.0,2,-10,0,-5.0,2,false
47,0,0,0,0.0,0,0,0,NaN,0,false
61,13,26,13,6.0,2,0,1,0.0,2,false
51,1,2,1,1.0,1,0,0,0.0,1,false
159,0,0,0,0.0,0,0,0,NaN,0,false
124,2,3,2,2.0,1,1,1,1.0,1,false
2047,6,18,6,6.0,1,-6,0,-6.0,1,false
122,150,178,113,21.0,7,122,113,17.428571701049805,3,false
42,0,0,0,0.0,0,0,0,NaN,0,false
253,0,0,0,0.0,0,0,0,NaN,0,false
70,1,2,1,1.0,1,0,0,0.0,1,false
195,50,107,50,50.0,1,-7,0,-7.0,1,false
35,1,2,1,1.0,1,0,0,0.0,1,false
36,1,2,1,1.0,1,0,0,0.0,1,false
66,4,9,3,2.0,2,-1,0,-0.5,1,false
927,32,39,26,16.0,2,25,25,12.5,2,false
40,1,2,1,1.0,1,0,0,0.0,1,false
36,1,2,1,1.0,1,0,0,0.0,1,false
182,0,0,0,0.0,0,0,0,NaN,0,false
80,81,82,81,40.0,2,80,81,40.0,2,false
52,2,7,2,2.0,1,-3,0,-3.0,1,false
153,1,2,1,1.0,1,0,0,0.0,1,false
50,0,0,0,0.0,0,0,0,NaN,0,false
514,522,596,392,47.0,11,448,360,40.727272033691406,3,true
159,4,7,2,2.0,2,1,1,0.5,1,false
112,0,0,0,0.0,0,0,0,NaN,0,false
69,0,0,0,0.0,0,0,0,NaN,0,false
654,1,2,1,1.0,1,0,0,0.0,1,false
131,0,0,0,0.0,0,0,0,NaN,0,false
47,0,0,0,0.0,0,0,0,NaN,0,false
34,0,0,0,0.0,0,0,0,NaN,0,false
2842,57,107,20,8.0,7,7,15,1.0,2,false
246,0,0,0,0.0,0,0,0,NaN,0,false
127,0,0,0,0.0,0,0,0,NaN,0,false
55,0,0,0,0.0,0,0,0,NaN,0,false
36,1,2,1,1.0,1,0,0,0.0,1,false
143,2,4,2,2.0,1,0,0,0.0,1,false
35,1,2,1,1.0,1,0,0,0.0,1,false
190,64,142,64,32.0,2,-14,0,-7.0,2,false
40,0,0,0,0.0,0,0,0,NaN,0,false
89,47,69,14,7.0,6,25,12,4.166666507720947,3,false
35,0,0,0,0.0,0,0,0,NaN,0,false
56,0,0,0,0.0,0,0,0,NaN,0,false
35,1,2,1,1.0,1,0,0,0.0,1,false
91,0,0,0,0.0,0,0,0,NaN,0,false
183,1,2,1,1.0,1,0,0,0.0,1,false
35,0,0,0,0.0,0,0,0,NaN,0,false
48,6,19,6,6.0,1,-7,0,-7.0,1,false
686,5,5,5,5.0,1,5,5,5.0,1,false
48,0,0,0,0.0,0,0,0,NaN,0,false
408,37,65,18,7.0,5,9,18,1.7999999523162842,3,true
453,0,0,0,0.0,0,0,0,NaN,0,false
80,0,0,0,0.0,0,0,0,NaN,0,false
59,1,2,1,1.0,1,0,0,0.0,1,false
43,1,2,1,1.0,1,0,0,0.0,1,false
227,0,0,0,0.0,0,0,0,NaN,0,false
40,1,2,1,1.0,1,0,0,0.0,1,false
450,10,13,7,3.0,3,7,6,2.3333332538604736,2,true
43,1,2,1,1.0,1,0,0,0.0,1,false
87,0,0,0,0.0,0,0,0,NaN,0,false
1377,33,34,32,16.0,2,32,32,16.0,2,false
108,1,2,1,1.0,1,0,0,0.0,1,false
70,0,0,0,0.0,0,0,0,NaN,0,true
29,0,0,0,0.0,0,0,0,NaN,0,false
54,7,17,7,3.0,2,-3,0,-1.5,2,false
254,3,4,3,3.0,1,2,2,2.0,1,false
108,0,0,0,0.0,0,0,0,NaN,0,false
50,1,2,1,1.0,1,0,0,0.0,1,false
794,13,23,13,13.0,1,3,3,3.0,1,false
87,13,23,13,13.0,1,3,3,3.0,1,false
32,13,23,13,13.0,1,3,3,3.0,1,false
258,13,23,13,13.0,1,3,3,3.0,1,false
558,13,23,13,13.0,1,3,3,3.0,1,false
336,17,29,13,5.0,3,5,3,1.6666666269302368,3,false
57,13,23,13,13.0,1,3,3,3.0,1,false
96,13,23,13,13.0,1,3,3,3.0,1,false
63,13,23,13,13.0,1,3,3,3.0,1,false
285,295,305,282,147.0,2,285,282,142.5,2,false
235,13,23,13,13.0,1,3,3,3.0,1,false
127,13,23,13,13.0,1,3,3,3.0,1,false
52,13,23,13,13.0,1,3,3,3.0,1,false
133,13,23,13,13.0,1,3,3,3.0,1,false
91,13,23,13,13.0,1,3,3,3.0,1,false
187,13,23,13,13.0,1,3,3,3.0,1,false
500,13,23,13,13.0,1,3,3,3.0,1,false
40,13,23,13,13.0,1,3,3,3.0,1,false
81,13,23,13,13.0,1,3,3,3.0,1,false
37,13,23,13,13.0,1,3,3,3.0,1,false
138,13,23,13,13.0,1,3,3,3.0,1,false
111,13,23,13,13.0,1,3,3,3.0,1,false
70,13,23,13,13.0,1,3,3,3.0,1,false
91,13,23,13,13.0,1,3,3,3.0,1,false
65,13,23,13,13.0,1,3,3,3.0,1,false
961,58,110,40,19.0,3,6,40,2.0,2,false
35,13,23,13,13.0,1,3,3,3.0,1,false
72,13,23,13,13.0,1,3,3,3.0,1,false
41,13,23,13,13.0,1,3,3,3.0,1,false
43,13,23,13,13.0,1,3,3,3.0,1,false
131,13,23,13,13.0,1,3,3,3.0,1,false
117,13,23,13,13.0,1,3,3,3.0,1,false
54,13,23,13,13.0,1,3,3,3.0,1,false
57,13,23,13,13.0,1,3,3,3.0,1,false
619,13,23,13,13.0,1,3,3,3.0,1,false
651,19,33,13,9.0,2,5,3,2.5,2,false
87,13,23,13,13.0,1,3,3,3.0,1,false
70,13,23,13,13.0,1,3,3,3.0,1,false
198,41,51,25,13.0,3,31,25,10.333333015441895,2,false
47,13,23,13,13.0,1,3,3,3.0,1,false
37,13,23,13,13.0,1,3,3,3.0,1,false
137,13,23,13,13.0,1,3,3,3.0,1,false
170,15,27,13,7.0,2,3,3,1.5,2,false
172,13,23,13,13.0,1,3,3,3.0,1,false
47,13,23,13,13.0,1,3,3,3.0,1,false
330,20,33,13,10.0,2,7,4,3.5,2,false
68,14,25,13,7.0,2,3,3,1.5,2,false
152,13,23,13,13.0,1,3,3,3.0,1,false
94,17,27,13,8.0,2,7,4,3.5,2,false
342,14,25,13,7.0,2,3,3,1.5,2,false
278,13,23,13,13.0,1,3,3,3.0,1,false
92,13,23,13,13.0,1,3,3,3.0,1,false
52,13,23,13,13.0,1,3,3,3.0,1,false
146,13,23,13,13.0,1,3,3,3.0,1,false
122,13,23,13,13.0,1,3,3,3.0,1,false
79,13,23,13,13.0,1,3,3,3.0,1,false
74,13,23,13,13.0,1,3,3,3.0,1,false
51,13,23,13,13.0,1,3,3,3.0,1,false
113,13,23,13,13.0,1,3,3,3.0,1,false
263,13,23,13,13.0,1,3,3,3.0,1,false
91,29,217,13,7.0,4,-159,3,-39.75,2,false
230,54,105,38,10.0,5,3,37,0.6000000238418579,4,false
104,18,29,13,6.0,3,7,4,2.3333332538604736,2,false
42,13,23,13,13.0,1,3,3,3.0,1,false
70,13,23,13,13.0,1,3,3,3.0,1,false
38,13,23,13,13.0,1,3,3,3.0,1,false
126,28,41,15,14.0,2,15,12,7.5,2,false
890,29,63,16,14.0,2,-5,3,-2.5,2,false
117,13,23,13,13.0,1,3,3,3.0,1,false
96,13,23,13,13.0,1,3,3,3.0,1,false
34,13,23,13,13.0,1,3,3,3.0,1,false
104,13,23,13,13.0,1,3,3,3.0,1,false
37,13,23,13,13.0,1,3,3,3.0,1,false
177,13,23,13,13.0,1,3,3,3.0,1,false
62,13,23,13,13.0,1,3,3,3.0,1,false
466,13,23,13,13.0,1,3,3,3.0,1,false
170,13,23,13,13.0,1,3,3,3.0,1,false
52,13,23,13,13.0,1,3,3,3.0,1,false
373,13,23,13,13.0,1,3,3,3.0,1,false
203,13,23,13,13.0,1,3,3,3.0,1,false
37,13,23,13,13.0,1,3,3,3.0,1,false
42,13,23,13,13.0,1,3,3,3.0,1,false
176,13,23,13,13.0,1,3,3,3.0,1,false
94,13,23,13,13.0,1,3,3,3.0,1,false
51,13,23,13,13.0,1,3,3,3.0,1,false
387,15,26,13,7.0,2,4,3,2.0,2,false
38,13,23,13,13.0,1,3,3,3.0,1,false
3044,44,73,13,4.0,10,15,6,1.5,3,false
145,13,23,13,13.0,1,3,3,3.0,1,false
257,13,23,13,13.0,1,3,3,3.0,1,false
1474,14,24,13,7.0,2,4,3,2.0,2,false
36,13,23,13,13.0,1,3,3,3.0,1,false
174,13,23,13,13.0,1,3,3,3.0,1,false
210,13,23,13,13.0,1,3,3,3.0,1,false
65,13,23,13,13.0,1,3,3,3.0,1,false
532,13,23,13,13.0,1,3,3,3.0,1,false
33,13,23,13,13.0,1,3,3,3.0,1,false
211,13,23,13,13.0,1,3,3,3.0,1,false
446,13,23,13,13.0,1,3,3,3.0,1,false
230,27,37,14,13.0,2,17,14,8.5,2,false
143,18,31,13,9.0,2,5,3,2.5,2,false
628,13,23,13,13.0,1,3,3,3.0,1,false
55,13,23,13,13.0,1,3,3,3.0,1,false
70,13,23,13,13.0,1,3,3,3.0,1,false
72,13,23,13,13.0,1,3,3,3.0,1,false
38,13,23,13,13.0,1,3,3,3.0,1,false
90,13,23,13,13.0,1,3,3,3.0,1,false
65,13,23,13,13.0,1,3,3,3.0,1,false
496,13,23,13,13.0,1,3,3,3.0,1,false
79,13,23,13,13.0,1,3,3,3.0,1,false
67,13,23,13,13.0,1,3,3,3.0,1,false
136,13,23,13,13.0,1,3,3,3.0,1,false
66,13,23,13,13.0,1,3,3,3.0,1,false
46,13,23,13,13.0,1,3,3,3.0,1,false
1848,57,88,17,11.0,5,26,14,5.199999809265137,3,false
96,15,27,13,7.0,2,3,3,1.5,2,false
63,13,23,13,13.0,1,3,3,3.0,1,false
128,13,23,13,13.0,1,3,3,3.0,1,false
93,13,23,13,13.0,1,3,3,3.0,1,false
51,13,23,13,13.0,1,3,3,3.0,1,false
33,13,23,13,13.0,1,3,3,3.0,1,false
1578,13,27,13,6.0,2,-1,3,-0.5,2,false
272,13,23,13,13.0,1,3,3,3.0,1,false
1077,17,31,13,8.0,2,3,3,1.5,2,false
475,33,44,20,16.0,2,22,19,11.0,2,false
32,13,23,13,13.0,1,3,3,3.0,1,false
34,14,25,13,7.0,2,3,3,1.5,2,false
108,13,23,13,13.0,1,3,3,3.0,1,false
74,13,23,13,13.0,1,3,3,3.0,1,false
40,13,23,13,13.0,1,3,3,3.0,1,false
44,13,23,13,13.0,1,3,3,3.0,1,false
93,13,23,13,13.0,1,3,3,3.0,1,false
39,13,23,13,13.0,1,3,3,3.0,1,false
70,13,23,13,13.0,1,3,3,3.0,1,false
117,30,48,13,7.0,4,12,9,3.0,2,false
66,13,23,13,13.0,1,3,3,3.0,1,false
163,13,23,13,13.0,1,3,3,3.0,1,false
85,13,23,13,13.0,1,3,3,3.0,1,false
37,13,23,13,13.0,1,3,3,3.0,1,false
67,13,23,13,13.0,1,3,3,3.0,1,false
61,13,23,13,13.0,1,3,3,3.0,1,false
